ReviewID,Product,Rating,ReviewText,ReviewDate,PolarityScore,Sentiment,Emotions
64d11b23,Yoga Mat,3,average  Nothing special. I bought this for my office.,2023-10-12,0.0,Neutral,['neutral']
7cd0d275,Office Chair,5,good quality  Packaging was good.,2024-04-25,0.3333333333333333,Positive,['neutral']
6158c051,Yoga Mat,5,fast delivery,2024-01-28,0.3333333333333333,Positive,['neutral']
db96b74e,Blender,5,five stars  Highly recommend.,2024-11-21,0.2,Positive,['joy']
0397fb8a,Wireless Earbuds,3,works as expected  It's okay. Used it daily.,2023-09-03,0.1,Positive,['neutral']
3ebb81ee,Wireless Earbuds,3,average  Could be better. I bought this for my workout.,2027-05-24,0.0,Neutral,['neutral']
2780b59a,Wireless Earbuds,5,best purchase  Packaging was good.,2023-01-15,0.3333333333333333,Positive,['joy']
3962a2fd,USB-C Charger,5,great value  Highly recommend. I bought this for my workout.,2025-08-04,0.2727272727272727,Positive,['joy']
83ee41d8,Laptop Sleeve,3,fair  I bought this for my office.,2023-11-03,0.0,Neutral,['neutral']
952b4558,Laptop Sleeve,5,works great  Packaging was good.,2023-01-13,0.5,Positive,['joy']
62ffcab2,Office Chair,5,five stars  Will buy again.,2023-05-09,0.0,Neutral,['neutral']
e72235a6,Laptop Sleeve,5,highly recommend  Will buy again. I bought this for my friend.,2026-07-17,0.08333333333333333,Positive,['joy']
f40ec856,USB-C Charger,5,five stars,2023-08-23,0.0,Neutral,['neutral']
9f0b584c,Yoga Mat,5,exceeded expectations  Great value for money.,2024-11-10,0.42857142857142855,Positive,['joy']
44b90b46,Yoga Mat,3,neutral  Could be better. Used it daily.,2024-10-06,0.0,Neutral,['neutral']
64b0f210,USB-C Charger,1,broke quickly  Very disappointed. I bought this for my workout.,2023-11-28,-0.18181818181818182,Negative,"['anger', 'sadness']"
5c3ff9ed,Laptop Sleeve,3,average  Could be better.,2023-02-16,0.0,Neutral,['neutral']
67a72450,Office Chair,1,waste of money  Not recommended.,2024-03-10,-0.3333333333333333,Negative,['anger']
096bec86,Laptop Sleeve,3,fair  It's okay. Used it daily.,2024-04-15,0.0,Neutral,['neutral']
f0dd4cf3,USB-C Charger,1,not as described  Not recommended. I bought this for my workout.,2023-05-19,-0.16666666666666666,Negative,['neutral']
946e572c,Wireless Earbuds,4,great value  Highly recommend.,2024-07-24,0.6,Positive,['joy']
95cb23a4,Stainless Bottle,3,it's fine  Nothing special.,2023-12-25,0.0,Neutral,['neutral']
464ba36c,Stainless Bottle,5,very satisfied  Great value for money. I bought this for my workout.,2023-12-16,0.23076923076923078,Positive,['joy']
08321c32,Yoga Mat,3,okay product  Nothing special. Used it daily.,2023-01-10,0.0,Neutral,['neutral']
17e03ef9,Office Chair,5,very satisfied  Used it daily.,2023-01-08,0.16666666666666666,Positive,['joy']
0c0e5897,Stainless Bottle,5,perfect  Packaging was good. I bought this for my mom.,2023-10-02,0.18181818181818182,Positive,['neutral']
3c8c5b11,Office Chair,5,will buy again  Used it daily.,2024-08-08,0.0,Neutral,['neutral']
a0f47406,Office Chair,5,perfect  Highly recommend. Used it daily.,2023-06-07,0.2857142857142857,Positive,['joy']
03cc44b7,USB-C Charger,5,highly recommend  Will buy again.,2023-07-07,0.16666666666666666,Positive,['joy']
3fac536f,Office Chair,4,exceeded expectations  Packaging was good. I bought this for my office.,2023-12-27,0.16666666666666666,Positive,['neutral']
fa63c9b7,Stainless Bottle,5,will buy again  Highly recommend. Used it daily.,2027-02-20,0.1111111111111111,Positive,['joy']
4270b5a5,Laptop Sleeve,5,very satisfied  Packaging was good.,2023-07-17,0.3333333333333333,Positive,['joy']
c7769a7c,Stainless Bottle,4,fast delivery  Packaging was good.,2024-05-03,0.3333333333333333,Positive,['neutral']
f56edaf0,Wireless Earbuds,3,okay product  It's okay. Used it daily.,2023-02-12,0.0,Neutral,['neutral']
ce86052e,Blender,4,fast delivery  Great value for money.,2023-05-04,0.42857142857142855,Positive,['joy']
727d258d,Laptop Sleeve,3,works as expected  It's okay.,2023-04-08,0.14285714285714285,Positive,['neutral']
8df978b0,Office Chair,1,not as described  Returned it.,2023-01-07,-0.3333333333333333,Negative,['sadness']
352c2461,Laptop Sleeve,5,excellent product  Packaging was good.,2023-07-23,0.3333333333333333,Positive,['joy']
4a55da37,Stainless Bottle,4,good quality  Packaging was good.,2024-02-20,0.3333333333333333,Positive,['neutral']
56bcdaf4,Stainless Bottle,3,fair  Nothing special. I bought this for my friend.,2025-12-29,0.0,Neutral,['neutral']
41453829,Laptop Sleeve,5,excellent product  Used it daily.,2023-02-04,0.16666666666666666,Positive,['joy']
357059fc,Wireless Earbuds,4,great value  Used it daily.,2025-02-10,0.3333333333333333,Positive,['joy']
a64f2daf,Blender,5,excellent product  I bought this for my friend.,2023-08-18,0.1111111111111111,Positive,['joy']
ed7518d0,Yoga Mat,4,great value  Will buy again.,2023-03-08,0.3333333333333333,Positive,['joy']
7c31b245,Yoga Mat,5,great value  Will buy again. I bought this for my workout.,2023-04-07,0.16666666666666666,Positive,['joy']
06d7b57d,Wireless Earbuds,5,best purchase  Great value for money.,2024-01-18,0.42857142857142855,Positive,['joy']
5df97d2b,Wireless Earbuds,4,highly recommend  Packaging was good. I bought this for my travel.,2023-09-20,0.16666666666666666,Positive,['joy']
31183a1a,USB-C Charger,3,nothing special  Nothing special.,2023-03-12,0.0,Neutral,['neutral']
d80daea5,Stainless Bottle,3,works as expected  Could be better. Used it daily.,2023-03-17,0.1,Positive,['neutral']
cfe3a4b2,Laptop Sleeve,5,very satisfied  Great value for money. I bought this for my mom.,2023-06-07,0.23076923076923078,Positive,['joy']
62d598a8,USB-C Charger,1,waste of money  Used it daily.,2026-06-23,-0.14285714285714285,Negative,['anger']
036ef4a7,Wireless Earbuds,5,will buy again  Used it daily.,2025-08-17,0.0,Neutral,['neutral']
321b2bae,USB-C Charger,5,very satisfied  Packaging was good.,2023-03-11,0.3333333333333333,Positive,['joy']
eb8962d2,Wireless Earbuds,4,good quality  Used it daily.,2024-06-02,0.16666666666666666,Positive,['neutral']
093a047d,USB-C Charger,5,five stars  Will buy again. I bought this for my friend.,2023-03-02,0.0,Neutral,['neutral']
9cbb1095,USB-C Charger,5,fast delivery  Highly recommend.,2023-04-03,0.4,Positive,['joy']
4ec191e0,Blender,3,fair  Nothing special. Used it daily.,2023-10-09,0.0,Neutral,['neutral']
290bc4a8,Blender,4,exceeded expectations  Great value for money.,2023-11-13,0.42857142857142855,Positive,['joy']
8d15e14e,USB-C Charger,2,missing parts  Returned it.,2025-02-05,-0.4,Negative,['sadness']
67d26d29,Yoga Mat,3,fair  It's okay. Used it daily.,2023-02-20,0.0,Neutral,['neutral']
7e4c6f47,Office Chair,5,best purchase  Will buy again. Used it daily.,2026-02-11,0.1111111111111111,Positive,['joy']
a578c187,Wireless Earbuds,5,loved it  Great value for money. Used it daily.,2024-08-28,0.3,Positive,['joy']
b8f91d10,Office Chair,4,great value  Great value for money.,2023-10-20,0.5714285714285714,Positive,['joy']
67ed7215,Stainless Bottle,2,not worth  Very disappointed. I bought this for my travel.,2023-07-11,-0.18181818181818182,Negative,"['anger', 'sadness']"
70a160f0,Laptop Sleeve,4,very satisfied  Highly recommend. Used it daily.,2023-04-20,0.25,Positive,['joy']
545c3141,Laptop Sleeve,5,good quality  Will buy again. Used it daily.,2023-09-08,0.1111111111111111,Positive,['neutral']
b88b8c85,Stainless Bottle,2,broke quickly  Returned it.,2023-04-01,-0.4,Negative,['sadness']
fc0877d1,USB-C Charger,5,perfect  I bought this for my mom.,2023-01-29,0.125,Positive,['neutral']
190b737d,Stainless Bottle,5,loved it  Highly recommend. Used it daily.,2023-09-07,0.25,Positive,['joy']
675a9fe8,Wireless Earbuds,4,perfect  Packaging was good. Used it daily.,2023-11-24,0.25,Positive,['neutral']
73210f1e,Blender,5,excellent product  Packaging was good.,2023-06-06,0.3333333333333333,Positive,['joy']
94ea8d00,Office Chair,4,best purchase  Will buy again.,2023-11-01,0.16666666666666666,Positive,['joy']
8e0d2c92,USB-C Charger,3,it's fine  It's okay.,2025-02-08,0.0,Neutral,['neutral']
9de6607a,USB-C Charger,5,five stars  Will buy again. Used it daily.,2024-01-28,0.0,Neutral,['neutral']
084e1c70,USB-C Charger,5,five stars  Highly recommend. Used it daily.,2025-01-07,0.125,Positive,['joy']
2f01822b,Stainless Bottle,5,very satisfied  Great value for money. I bought this for my travel.,2024-10-24,0.23076923076923078,Positive,['joy']
fd0e7186,Stainless Bottle,5,good quality  Great value for money. Used it daily.,2024-02-21,0.3,Positive,['joy']
21a4683b,Yoga Mat,4,perfect  Will buy again. Used it daily.,2024-05-24,0.125,Positive,['neutral']
eb55f26a,Stainless Bottle,3,average  It's okay. I bought this for my workout.,2025-02-15,0.0,Neutral,['neutral']
4313c0cb,Yoga Mat,5,loved it  Packaging was good.,2023-01-11,0.3333333333333333,Positive,['joy']
f0f7b639,Laptop Sleeve,5,very satisfied  Great value for money.,2023-02-20,0.42857142857142855,Positive,['joy']
ee0b2986,Blender,3,acceptable  It's okay.,2024-05-11,0.0,Neutral,['neutral']
92db55b8,Yoga Mat,3,nothing special  It's okay. Used it daily.,2024-09-13,0.0,Neutral,['neutral']
419c3460,Stainless Bottle,5,fast delivery  Will buy again. I bought this for my office.,2023-09-16,0.08333333333333333,Positive,['neutral']
886095c4,Office Chair,1,missing parts  Very disappointed. I bought this for my workout.,2023-05-04,-0.18181818181818182,Negative,"['anger', 'sadness']"
d510de4d,Office Chair,4,will buy again  Highly recommend.,2026-12-21,0.16666666666666666,Positive,['joy']
8a8b2ac3,Office Chair,4,fast delivery  Packaging was good.,2023-04-20,0.3333333333333333,Positive,['neutral']
86deeac7,Office Chair,4,excellent product,2023-10-11,0.3333333333333333,Positive,['joy']
690b5d03,Laptop Sleeve,5,best purchase  Will buy again.,2023-02-11,0.16666666666666666,Positive,['joy']
c678b984,USB-C Charger,5,best purchase  Highly recommend.,2023-10-12,0.4,Positive,['joy']
8ee90656,Wireless Earbuds,5,very satisfied  Great value for money. I bought this for my travel.,2023-06-02,0.23076923076923078,Positive,['joy']
d1f750a0,Wireless Earbuds,4,exceeded expectations  Will buy again. I bought this for my travel.,2025-09-08,0.08333333333333333,Positive,['neutral']
b3b6119a,Wireless Earbuds,2,poor quality  Returned it. Used it daily.,2025-10-07,-0.25,Negative,['sadness']
3677d4c0,Wireless Earbuds,5,excellent product  Great value for money. Used it daily.,2023-01-26,0.3,Positive,['joy']
4129ae49,Blender,3,fair  Could be better. Used it daily.,2024-03-25,0.0,Neutral,['neutral']
d7938c55,Laptop Sleeve,1,not worth  Very disappointed.,2023-11-15,-0.4,Negative,"['anger', 'sadness']"
95335805,USB-C Charger,3,nothing special  Nothing special. Used it daily.,2023-12-21,0.0,Neutral,['neutral']
af3567b3,Laptop Sleeve,1,terrible  I bought this for my office.,2025-01-19,-0.125,Negative,['anger']
985b8c1a,Yoga Mat,5,great value  Highly recommend. Used it daily.,2026-06-20,0.375,Positive,['joy']
cb65a985,Office Chair,5,very satisfied  Used it daily.,2023-02-20,0.16666666666666666,Positive,['joy']
298b17b6,Office Chair,5,best purchase  Will buy again.,2023-01-10,0.16666666666666666,Positive,['joy']
71326a28,Stainless Bottle,1,do not buy  I bought this for my travel.,2023-05-23,-0.1,Negative,['neutral']
a4b8c08c,Office Chair,4,excellent product  Will buy again.,2024-06-21,0.16666666666666666,Positive,['joy']
f0a7cc9b,Laptop Sleeve,5,great value  Used it daily.,2023-08-04,0.3333333333333333,Positive,['joy']
db7a52ff,Blender,3,okay product  Could be better.,2028-11-05,0.0,Neutral,['neutral']
82c57cc8,Yoga Mat,4,excellent product  Great value for money. Used it daily.,2023-08-08,0.3,Positive,['joy']
e2b2cabe,Blender,3,okay product  I bought this for my mom.,2024-08-01,0.0,Neutral,['neutral']
4135a2cb,USB-C Charger,5,exceeded expectations  Will buy again. Used it daily.,2023-04-02,0.1111111111111111,Positive,['neutral']
4407b397,Wireless Earbuds,2,waste of money  Very disappointed. Used it daily.,2024-02-21,-0.2222222222222222,Negative,"['anger', 'sadness']"
eecefc0b,Blender,4,great value  Will buy again. I bought this for my travel.,2023-04-27,0.16666666666666666,Positive,['joy']
743b1e83,Laptop Sleeve,5,five stars  Used it daily.,2023-03-01,0.0,Neutral,['neutral']
b5485bc9,Blender,4,five stars,2025-11-15,0.0,Neutral,['neutral']
21dde054,Stainless Bottle,4,very satisfied  Packaging was good. I bought this for my friend.,2024-01-07,0.16666666666666666,Positive,['joy']
eb441b42,Laptop Sleeve,4,exceeded expectations  Great value for money. I bought this for my travel.,2023-04-27,0.23076923076923078,Positive,['joy']
2bc56c30,Wireless Earbuds,5,best purchase  Will buy again. I bought this for my office.,2023-07-12,0.08333333333333333,Positive,['joy']
98f5dbba,USB-C Charger,5,loved it  Will buy again. I bought this for my travel.,2023-04-06,0.08333333333333333,Positive,['joy']
a69ed099,USB-C Charger,3,acceptable  Nothing special. Used it daily.,2023-01-12,0.0,Neutral,['neutral']
a8e23acb,Laptop Sleeve,4,very satisfied  Great value for money.,2023-06-17,0.42857142857142855,Positive,['joy']
2f3511f4,USB-C Charger,5,great value  Will buy again. Used it daily.,2023-08-22,0.2222222222222222,Positive,['joy']
ee42be58,Yoga Mat,5,loved it,2023-03-16,0.3333333333333333,Positive,['joy']
96bd97bc,Yoga Mat,5,good quality  I bought this for my office.,2024-07-01,0.1111111111111111,Positive,['neutral']
06a7f69c,USB-C Charger,5,works great  Will buy again. I bought this for my mom.,2024-11-10,0.16666666666666666,Positive,['joy']
f128018b,Blender,5,fast delivery  I bought this for my travel.,2023-12-26,0.1111111111111111,Positive,['neutral']
fe700889,Wireless Earbuds,2,stopped working  Used it daily.,2023-01-13,-0.16666666666666666,Negative,['neutral']
65f0b385,Blender,5,exceeded expectations  I bought this for my office.,2023-12-16,0.1111111111111111,Positive,['neutral']
e650e1aa,Yoga Mat,5,great value  Packaging was good.,2023-08-28,0.5,Positive,['joy']
ca6f2a99,USB-C Charger,2,not as described  Returned it.,2023-02-18,-0.3333333333333333,Negative,['sadness']
e1064bbe,USB-C Charger,5,highly recommend  Great value for money. I bought this for my office.,2023-07-25,0.23076923076923078,Positive,['joy']
2dcea22d,Stainless Bottle,3,does the job  Could be better.,2023-09-04,0.0,Neutral,['neutral']
160815cf,Yoga Mat,1,do not buy  I bought this for my office.,2023-11-15,-0.1,Negative,['neutral']
0664cf06,Yoga Mat,3,fair  Could be better. Used it daily.,2024-08-06,0.0,Neutral,['neutral']
539cc358,Blender,3,nothing special  It's okay.,2023-08-10,0.0,Neutral,['neutral']
ff7ad0d5,Yoga Mat,1,poor quality  Returned it. I bought this for my workout.,2023-01-28,-0.18181818181818182,Negative,['sadness']
88b9466f,Laptop Sleeve,4,loved it  Will buy again. I bought this for my workout.,2023-08-27,0.08333333333333333,Positive,['joy']
e150eb11,Laptop Sleeve,4,best purchase  Great value for money.,2023-05-06,0.42857142857142855,Positive,['joy']
34c19958,Yoga Mat,5,exceeded expectations  Great value for money. I bought this for my mom.,2024-12-18,0.23076923076923078,Positive,['joy']
43797c86,USB-C Charger,5,great value  Will buy again. I bought this for my office.,2023-01-15,0.16666666666666666,Positive,['joy']
5fe935eb,Blender,4,will buy again  Will buy again. I bought this for my mom.,2023-02-10,0.0,Neutral,['neutral']
4e7856b8,Yoga Mat,3,acceptable  It's okay.,2027-04-25,0.0,Neutral,['neutral']
40001fd0,Blender,2,broke quickly  Used it daily.,2023-09-10,-0.16666666666666666,Negative,['neutral']
1a8f1a7d,Office Chair,4,good quality  Great value for money. I bought this for my mom.,2024-03-18,0.23076923076923078,Positive,['joy']
b68cc338,Laptop Sleeve,4,five stars  Will buy again. I bought this for my friend.,2023-01-04,0.0,Neutral,['neutral']
afbf133c,USB-C Charger,3,fair  It's okay. I bought this for my mom.,2023-09-24,0.0,Neutral,['neutral']
80990c82,Office Chair,2,do not buy  Returned it.,2023-06-07,-0.3333333333333333,Negative,['sadness']
b29688d1,Blender,1,one star  Returned it. I bought this for my travel.,2023-01-30,-0.18181818181818182,Negative,['sadness']
95d18171,Blender,4,excellent product  Packaging was good. Used it daily.,2023-02-21,0.2222222222222222,Positive,['joy']
4c8cae47,Blender,4,best purchase  Highly recommend.,2024-03-02,0.4,Positive,['joy']
b447ef77,Office Chair,5,best purchase  Packaging was good.,2023-03-23,0.3333333333333333,Positive,['joy']
f7b6be17,Wireless Earbuds,3,acceptable  I bought this for my office.,2023-02-10,0.0,Neutral,['neutral']
a69e5973,Wireless Earbuds,4,works great  Packaging was good.,2024-03-23,0.5,Positive,['joy']
065003a1,Office Chair,1,broke quickly  Very disappointed. Used it daily.,2025-10-01,-0.25,Negative,"['anger', 'sadness']"
30e7549a,Stainless Bottle,1,terrible  Very disappointed. I bought this for my workout.,2023-10-12,-0.2,Negative,"['anger', 'sadness']"
de638ef1,Yoga Mat,5,excellent product  Great value for money.,2025-01-17,0.42857142857142855,Positive,['joy']
b9b01be3,Stainless Bottle,5,works great  Highly recommend. Used it daily.,2024-08-13,0.375,Positive,['joy']
4cce3a17,Yoga Mat,3,fair  It's okay. I bought this for my office.,2024-09-07,0.0,Neutral,['neutral']
69369524,Blender,2,one star  I bought this for my office.,2025-04-01,-0.1111111111111111,Negative,['neutral']
15155a38,Stainless Bottle,4,five stars  I bought this for my workout.,2024-09-12,0.0,Neutral,['neutral']
9e86abd0,Yoga Mat,4,excellent product  Great value for money.,2024-01-12,0.42857142857142855,Positive,['joy']
57d4769d,Office Chair,4,works great  Highly recommend. Used it daily.,2024-04-25,0.375,Positive,['joy']
d3db75bd,Blender,2,not worth  Not recommended.,2023-01-23,-0.4,Negative,['neutral']
9626321d,Blender,3,acceptable  Could be better.,2023-03-05,0.0,Neutral,['neutral']
4bdb609b,Office Chair,5,highly recommend  Will buy again. Used it daily.,2023-04-01,0.1111111111111111,Positive,['joy']
798961b4,Stainless Bottle,5,excellent product  Will buy again.,2023-05-30,0.16666666666666666,Positive,['joy']
b197e58b,Blender,3,acceptable  It's okay.,2024-07-23,0.0,Neutral,['neutral']
8dc29803,USB-C Charger,4,perfect  Used it daily.,2023-09-09,0.2,Positive,['neutral']
2cdfc47f,Laptop Sleeve,4,fast delivery  Great value for money. I bought this for my mom.,2024-04-08,0.23076923076923078,Positive,['joy']
4445c368,USB-C Charger,3,neutral  Could be better. I bought this for my friend.,2028-08-09,0.0,Neutral,['neutral']
60db5fb6,Blender,5,best purchase  Will buy again. Used it daily.,2024-01-19,0.1111111111111111,Positive,['joy']
fdd84200,Blender,3,acceptable  Nothing special.,2024-02-21,0.0,Neutral,['neutral']
3fe0085e,Yoga Mat,1,one star  Not recommended.,2023-01-12,-0.4,Negative,['neutral']
0f2fd61c,Blender,3,average  I bought this for my mom.,2023-08-15,0.0,Neutral,['neutral']
1c23d835,USB-C Charger,5,perfect  Great value for money.,2024-04-19,0.5,Positive,['joy']
ece0855e,Office Chair,5,highly recommend  Will buy again. I bought this for my travel.,2023-07-22,0.08333333333333333,Positive,['joy']
7e3dee69,Blender,3,does the job  Could be better. I bought this for my travel.,2023-06-19,0.0,Neutral,['neutral']
7cb268ed,USB-C Charger,5,good quality  Highly recommend. Used it daily.,2023-01-15,0.25,Positive,['joy']
f0a30428,Blender,5,highly recommend  Highly recommend. I bought this for my workout.,2023-11-12,0.18181818181818182,Positive,['joy']
fcfb7edc,USB-C Charger,4,loved it  Used it daily.,2024-04-16,0.16666666666666666,Positive,['joy']
e854706d,Laptop Sleeve,4,loved it  Highly recommend. I bought this for my friend.,2025-01-24,0.18181818181818182,Positive,['joy']
3e6cdb9b,USB-C Charger,5,great value  Will buy again. Used it daily.,2023-07-19,0.2222222222222222,Positive,['joy']
c57d5350,Stainless Bottle,3,neutral  Could be better. Used it daily.,2023-11-24,0.0,Neutral,['neutral']
850d460e,Stainless Bottle,5,highly recommend  Used it daily.,2023-03-28,0.16666666666666666,Positive,['joy']
893c723f,Laptop Sleeve,4,will buy again  I bought this for my mom.,2023-12-31,0.0,Neutral,['neutral']
f13af0b2,Yoga Mat,5,very satisfied  Highly recommend. I bought this for my travel.,2023-02-21,0.18181818181818182,Positive,['joy']
e20c744d,Laptop Sleeve,5,good quality  Will buy again. Used it daily.,2025-05-24,0.1111111111111111,Positive,['neutral']
6b186e97,Blender,3,works as expected  Used it daily.,2023-04-09,0.14285714285714285,Positive,['neutral']
4aaf3e21,Yoga Mat,5,will buy again  Packaging was good. I bought this for my travel.,2023-03-14,0.07692307692307693,Positive,['neutral']
4461633a,Laptop Sleeve,5,will buy again  Will buy again. Used it daily.,2023-09-05,0.0,Neutral,['neutral']
f8ab3a0f,Blender,3,nothing special  It's okay.,2025-01-16,0.0,Neutral,['neutral']
d959552c,Yoga Mat,4,excellent product  Great value for money. I bought this for my workout.,2023-09-21,0.23076923076923078,Positive,['joy']
ec59f18f,Laptop Sleeve,4,works great  Highly recommend.,2023-11-25,0.6,Positive,['joy']
35f18b0b,USB-C Charger,3,it's fine  Could be better. Used it daily.,2023-07-01,0.0,Neutral,['neutral']
548a8ba2,USB-C Charger,5,exceeded expectations  Highly recommend.,2023-04-19,0.4,Positive,['joy']
6fce1b11,Laptop Sleeve,4,excellent product  Packaging was good. I bought this for my travel.,2023-05-24,0.16666666666666666,Positive,['joy']
d3685acd,Yoga Mat,5,exceeded expectations  Great value for money.,2023-02-21,0.42857142857142855,Positive,['joy']
82b40d99,Office Chair,5,perfect  Great value for money. Used it daily.,2023-08-09,0.3333333333333333,Positive,['joy']
f29f5681,Laptop Sleeve,3,works as expected  Could be better.,2023-01-28,0.14285714285714285,Positive,['neutral']
ca28f261,Wireless Earbuds,3,fair  It's okay. Used it daily.,2023-09-25,0.0,Neutral,['neutral']
d2a96f28,USB-C Charger,3,does the job  Could be better.,2024-10-06,0.0,Neutral,['neutral']
c59cbfbc,Stainless Bottle,4,highly recommend  Great value for money. Used it daily.,2023-04-15,0.3,Positive,['joy']
50654cf4,Office Chair,4,great value  I bought this for my workout.,2024-03-23,0.2222222222222222,Positive,['joy']
90969591,Office Chair,3,average  Nothing special. Used it daily.,2023-03-08,0.0,Neutral,['neutral']
ba64f59a,Office Chair,1,terrible  Not recommended. I bought this for my workout.,2024-05-01,-0.2,Negative,['anger']
9752ce18,Blender,4,excellent product  Will buy again. Used it daily.,2023-08-23,0.1111111111111111,Positive,['joy']
875afecc,Office Chair,5,best purchase  Packaging was good.,2024-08-20,0.3333333333333333,Positive,['joy']
6522b5e5,Stainless Bottle,4,very satisfied  Will buy again.,2025-01-09,0.16666666666666666,Positive,['joy']
8c38ced2,Yoga Mat,3,it's fine  It's okay. I bought this for my office.,2023-02-13,0.0,Neutral,['neutral']
32ff19e8,Blender,3,neutral  Used it daily.,2023-01-22,0.0,Neutral,['neutral']
2dcad0d9,Wireless Earbuds,4,works great,2025-10-03,0.6666666666666666,Positive,['joy']
2c867403,Laptop Sleeve,1,not worth  I bought this for my workout.,2023-02-17,-0.1111111111111111,Negative,['neutral']
d2e67537,Stainless Bottle,4,very satisfied  Great value for money. Used it daily.,2025-09-18,0.3,Positive,['joy']
eb0a7fe2,USB-C Charger,3,fair  Nothing special. Used it daily.,2023-09-16,0.0,Neutral,['neutral']
dd543721,Yoga Mat,1,stopped working  Very disappointed. Used it daily.,2023-02-28,-0.25,Negative,"['anger', 'sadness']"
ac83d295,Wireless Earbuds,5,great value  Highly recommend. Used it daily.,2026-05-09,0.375,Positive,['joy']
ad8e261a,Stainless Bottle,1,missing parts  Used it daily.,2026-01-11,-0.16666666666666666,Negative,['neutral']
53aea9c2,Wireless Earbuds,4,very satisfied  Highly recommend.,2025-01-08,0.4,Positive,['joy']
c27bc6e5,Blender,4,very satisfied  Will buy again. Used it daily.,2023-09-22,0.1111111111111111,Positive,['joy']
533db96b,Wireless Earbuds,4,excellent product  Will buy again.,2024-02-06,0.16666666666666666,Positive,['joy']
04e42fd1,Office Chair,2,not worth  Very disappointed.,2023-01-12,-0.4,Negative,"['anger', 'sadness']"
a7587719,Stainless Bottle,3,average  Nothing special.,2024-03-21,0.0,Neutral,['neutral']
57cc0e25,Yoga Mat,3,fair  It's okay. I bought this for my mom.,2024-02-13,0.0,Neutral,['neutral']
f39ff26f,Office Chair,5,best purchase  Packaging was good.,2023-02-05,0.3333333333333333,Positive,['joy']
3fd7bfbb,Blender,4,excellent product  Highly recommend. Used it daily.,2023-08-03,0.25,Positive,['joy']
526f2474,Stainless Bottle,5,loved it  Highly recommend. Used it daily.,2023-03-13,0.25,Positive,['joy']
a017b2d6,Stainless Bottle,5,exceeded expectations,2024-10-26,0.3333333333333333,Positive,['neutral']
c4a4c915,Wireless Earbuds,5,highly recommend  Will buy again. Used it daily.,2024-02-24,0.1111111111111111,Positive,['joy']
3ca6e886,Yoga Mat,4,great value  Highly recommend.,2023-12-18,0.6,Positive,['joy']
242fbef8,Yoga Mat,5,best purchase  Packaging was good.,2023-11-05,0.3333333333333333,Positive,['joy']
3851bbb8,Blender,1,not as described  I bought this for my travel.,2025-09-02,-0.1,Negative,['neutral']
961a4ebc,Laptop Sleeve,5,best purchase  Packaging was good.,2024-02-16,0.3333333333333333,Positive,['joy']
0d5374fd,Blender,3,works as expected  Could be better. Used it daily.,2024-01-28,0.1,Positive,['neutral']
8d051563,Yoga Mat,4,best purchase  Will buy again.,2024-01-20,0.16666666666666666,Positive,['joy']
91632ee9,Stainless Bottle,2,stopped working  I bought this for my mom.,2024-01-27,-0.1111111111111111,Negative,['neutral']
9d0b412d,Blender,5,excellent product  Highly recommend. I bought this for my office.,2023-01-19,0.18181818181818182,Positive,['joy']
c2b3c215,Stainless Bottle,5,exceeded expectations  Packaging was good. I bought this for my workout.,2023-07-10,0.16666666666666666,Positive,['neutral']
2f54a4c4,Office Chair,5,highly recommend,2024-07-10,0.3333333333333333,Positive,['joy']
e18666cc,Blender,4,works great  Highly recommend. I bought this for my friend.,2024-05-04,0.2727272727272727,Positive,['joy']
3cb34ab4,Wireless Earbuds,5,excellent product  Great value for money. Used it daily.,2023-07-08,0.3,Positive,['joy']
fd2427f6,Office Chair,3,works as expected  Could be better. I bought this for my workout.,2024-02-07,0.07692307692307693,Positive,['neutral']
8912ff84,Wireless Earbuds,5,best purchase  Packaging was good. Used it daily.,2024-06-08,0.2222222222222222,Positive,['joy']
465cec51,USB-C Charger,5,perfect  I bought this for my friend.,2023-07-28,0.125,Positive,['neutral']
03323b7a,Blender,5,very satisfied  Great value for money. Used it daily.,2023-02-16,0.3,Positive,['joy']
bc6192c1,Stainless Bottle,4,exceeded expectations  Will buy again. I bought this for my friend.,2023-01-03,0.08333333333333333,Positive,['neutral']
7dca68bc,Office Chair,3,nothing special,2023-06-16,0.0,Neutral,['neutral']
81f44daf,Stainless Bottle,4,works great  Packaging was good. Used it daily.,2024-03-09,0.3333333333333333,Positive,['joy']
4b4e5526,Wireless Earbuds,4,perfect,2023-08-06,0.5,Positive,['neutral']
77bd7356,Office Chair,3,does the job  Could be better.,2023-06-20,0.0,Neutral,['neutral']
5930801d,Yoga Mat,3,works as expected  Nothing special. Used it daily.,2023-01-28,0.1111111111111111,Positive,['neutral']
51e469ef,USB-C Charger,4,loved it  Great value for money. Used it daily.,2024-02-07,0.3,Positive,['joy']
86c462be,Office Chair,4,works great  Will buy again. I bought this for my friend.,2023-08-16,0.16666666666666666,Positive,['joy']
24ac9f29,Yoga Mat,4,fast delivery  Packaging was good. I bought this for my friend.,2024-12-27,0.16666666666666666,Positive,['neutral']
4664acfb,Office Chair,4,works great  Packaging was good. I bought this for my workout.,2023-08-27,0.25,Positive,['joy']
af9fdbe0,Yoga Mat,1,poor quality  Very disappointed. Used it daily.,2023-06-02,-0.25,Negative,"['anger', 'sadness']"
